sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
44,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618070000,20230618170000,-27.9396,153.1914,15,-,-9999,-9999,-9999,-,3.2,0,0,15.2,9.1,-9999,-9999,-9999,-,0,0,0,20230618170000,20230618070000,20230618090000,20230617230000,480,67,-,-,-9999,-9999,-,-,CALM,20,0,0,metar_10
45,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618065000,20230618165000,-27.9396,153.1914,15.7,-,-9999,-9999,-9999,-,3.6,0,0,15.9,9,-9999,-9999,-9999,-,0,0,0,20230618165000,20230618065000,20230618090000,20230617230000,470,63,-,-,-9999,-9999,-,-,CALM,40,0,0,metar_10
46,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618064000,20230618164000,-27.9396,153.1914,16.1,-,-9999,-9999,-9999,-,4.5,0,0,16.6,7.9,-9999,-9999,-9999,-,0,0,0,20230618164000,20230618064000,20230618090000,20230617230000,460,56,-,-,-9999,-9999,-,-,CALM,360,0,0,metar_10
47,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618063000,20230618163000,-27.9396,153.1914,16.1,-,-9999,-9999,-9999,-,4.7,0,0,16.7,7.6,-9999,-9999,-9999,-,0,0,0,20230618163000,20230618063000,20230618090000,20230617230000,450,55,-,-,-9999,-9999,-,-,CALM,350,0,0,metar_10
48,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618062000,20230618162000,-27.9396,153.1914,16.2,-,-9999,-9999,-9999,-,4.9,2,1,16.8,7.3,-9999,-9999,-9999,-,0,0,0,20230618162000,20230618062000,20230618090000,20230617230000,440,53,-,-,-9999,-9999,-,-,CALM,350,0,0,metar_10
49,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618061000,20230618161000,-27.9396,153.1914,16,-,-9999,-9999,-9999,-,5,7,4,17,7.2,-9999,-9999,-9999,-,0,0,0,20230618161000,20230618061000,20230618090000,20230617230000,430,52,-,-,-9999,-9999,-,-,NNW,340,2,1,metar_10
50,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618060000,20230618160000,-27.9396,153.1914,16.1,-,-9999,-9999,-9999,-,5.3,6,3,17.2,6.9,-9999,-9999,-9999,-,0,0,0,20230618160000,20230618060000,20230618090000,20230617230000,420,50,-,-,-9999,-9999,-,-,NNW,330,2,1,metar_10
51,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618055000,20230618155000,-27.9396,153.1914,15.8,-,-9999,-9999,-9999,-,5.4,7,4,17.3,6.8,-9999,-9999,-9999,-,0,0,0,20230618155000,20230618055000,20230618090000,20230617230000,410,50,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
52,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618054000,20230618154000,-27.9396,153.1914,15.1,-,-9999,-9999,-9999,-,5.5,15,8,17.3,6.4,-9999,-9999,-9999,-,0,0,0,20230618154000,20230618054000,20230618090000,20230617230000,400,48,-,-,-9999,-9999,-,-,NW,320,7,4,metar_10
53,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618053000,20230618153000,-27.9396,153.1914,14.8,-,-9999,-9999,-9999,-,5.4,15,8,17.3,6.6,-9999,-9999,-9999,-,0,0,0,20230618153000,20230618053000,20230618090000,20230617230000,390,49,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
54,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618052000,20230618152000,-27.9396,153.1914,15.6,-,-9999,-9999,-9999,-,5.5,7,4,17.5,6.6,-9999,-9999,-9999,-,0,0,0,20230618152000,20230618052000,20230618090000,20230617230000,380,48,-,-,-9999,-9999,-,-,NNW,330,6,3,metar_10
55,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618051000,20230618151000,-27.9396,153.1914,14.9,-,-9999,-9999,-9999,-,5.5,13,7,17.4,6.5,-9999,-9999,-9999,-,0,0,0,20230618151000,20230618051000,20230618090000,20230617230000,370,48,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
56,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618050000,20230618150000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,5.6,17,9,17.3,6.3,-9999,-9999,-9999,-,0,0,0,20230618150000,20230618050000,20230618090000,20230617230000,360,48,-,-,-9999,-9999,-,-,NNW,330,11,6,metar_10
57,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618045000,20230618145000,-27.9396,153.1914,14.9,-,-9999,-9999,-9999,-,5.3,17,9,17.3,7,-9999,-9999,-9999,-,0,0,0,20230618145000,20230618045000,20230618090000,20230617230000,350,50,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
58,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618044000,20230618144000,-27.9396,153.1914,14,-,-9999,-9999,-9999,-,5.3,19,10,17.2,6.9,-9999,-9999,-9999,-,0,0,0,20230618144000,20230618044000,20230618090000,20230617230000,340,50,-,-,-9999,-9999,-,-,NW,310,13,7,metar_10
59,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618043000,20230618143000,-27.9396,153.1914,14.9,-,-9999,-9999,-9999,-,5,15,8,17.2,7.6,-9999,-9999,-9999,-,0,0,0,20230618143000,20230618043000,20230618090000,20230617230000,330,53,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
60,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618042000,20230618142000,-27.9396,153.1914,15.1,-,-9999,-9999,-9999,-,4.5,15,8,17.1,8.5,-9999,-9999,-9999,-,0,0,0,20230618142000,20230618042000,20230618090000,20230617230000,320,57,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
61,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618041000,20230618141000,-27.9396,153.1914,14.3,-,-9999,-9999,-9999,-,4.4,17,9,17.1,8.7,-9999,-9999,-9999,-,0,0,0,20230618141000,20230618041000,20230618090000,20230617230000,310,57,-,-,-9999,-9999,-,-,NW,310,13,7,metar_10
62,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618040000,20230618140000,-27.9396,153.1914,15.1,-,-9999,-9999,-9999,-,4.3,19,10,17,8.9,-9999,-9999,-9999,-,0,0,0,20230618140000,20230618040000,20230618090000,20230617230000,300,59,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
63,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618035000,20230618135000,-27.9396,153.1914,15.5,-,-9999,-9999,-9999,-,4.3,11,6,16.9,8.7,-9999,-9999,-9999,-,0,0,0,20230618135000,20230618035000,20230618090000,20230617230000,290,58,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
64,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618034000,20230618134000,-27.9396,153.1914,14.1,-,-9999,-9999,-9999,-,4.2,19,10,16.8,8.9,-9999,-9999,-9999,-,0,0,0,20230618134000,20230618034000,20230618090000,20230617230000,280,59,-,-,-9999,-9999,-,-,NW,320,13,7,metar_10
65,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618033000,20230618133000,-27.9396,153.1914,15,-,-9999,-9999,-9999,-,4.6,19,10,17.1,8.4,-9999,-9999,-9999,-,0,0,0,20230618133000,20230618033000,20230618090000,20230617230000,270,56,-,-,-9999,-9999,-,-,WNW,300,9,5,metar_10
66,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618032000,20230618132000,-27.9396,153.1914,14,-,-9999,-9999,-9999,-,4.4,19,10,16.8,8.4,-9999,-9999,-9999,-,0,0,0,20230618132000,20230618032000,20230618090000,20230617230000,260,57,-,-,-9999,-9999,-,-,NW,310,13,7,metar_10
67,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618031000,20230618131000,-27.9396,153.1914,13.9,-,-9999,-9999,-9999,-,4.4,19,10,16.8,8.3,-9999,-9999,-9999,-,0,0,0,20230618131000,20230618031000,20230618090000,20230617230000,250,57,-,-,-9999,-9999,-,-,WNW,290,13,7,metar_10
68,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618030000,20230618130000,-27.9396,153.1914,14.2,-,-9999,-9999,-9999,-,4.1,17,9,16.6,8.8,-9999,-9999,-9999,-,0,0,0,20230618130000,20230618030000,20230618090000,20230617230000,240,60,-,-,-9999,-9999,-,-,WNW,300,11,6,metar_10
69,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618025000,20230618125000,-27.9396,153.1914,13.4,-,-9999,-9999,-9999,-,3.9,19,10,16.4,9.1,-9999,-9999,-9999,-,0,0,0,20230618125000,20230618025000,20230618090000,20230617230000,230,62,-,-,-9999,-9999,-,-,NW,310,15,8,metar_10
70,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618024000,20230618124000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,4.2,15,8,16.5,8.4,-9999,-9999,-9999,-,0,0,0,20230618124000,20230618024000,20230618090000,20230617230000,220,58,-,-,-9999,-9999,-,-,NW,310,9,5,metar_10
71,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618023000,20230618123000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,4.5,17,9,16.4,7.7,-9999,-9999,-9999,-,0,0,0,20230618123000,20230618023000,20230618090000,20230617230000,210,56,-,-,-9999,-9999,-,-,NW,310,11,6,metar_10
72,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618022000,20230618122000,-27.9396,153.1914,12.7,-,-9999,-9999,-9999,-,3.8,19,10,15.9,8.6,-9999,-9999,-9999,-,0,0,0,20230618122000,20230618022000,20230618090000,20230617230000,200,62,-,-,-9999,-9999,-,-,NW,320,15,8,metar_10
73,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618021000,20230618121000,-27.9396,153.1914,12.8,-,-9999,-9999,-9999,-,3.5,20,11,15.8,9.1,-9999,-9999,-9999,-,0,0,0,20230618121000,20230618021000,20230618090000,20230617230000,190,64,-,-,-9999,-9999,-,-,NW,310,15,8,metar_10
74,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618020000,20230618120000,-27.9396,153.1914,13.5,-,-9999,-9999,-9999,-,3.2,19,10,15.9,10,-9999,-9999,-9999,-,0,0,0,20230618120000,20230618020000,20230618090000,20230617230000,180,68,-,-,-9999,-9999,-,-,NW,310,13,7,metar_10
75,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618015000,20230618115000,-27.9396,153.1914,12.7,-,-9999,-9999,-9999,-,2.7,19,10,15.4,10.4,-9999,-9999,-9999,-,0,0,0,20230618115000,20230618015000,20230618090000,20230617230000,170,72,-,-,-9999,-9999,-,-,WNW,290,15,8,metar_10
76,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618014000,20230618114000,-27.9396,153.1914,12.1,-,-9999,-9999,-9999,-,2.4,19,10,15.1,10.7,-9999,-9999,-9999,-,0,0,0,20230618114000,20230618014000,20230618090000,20230617230000,160,75,-,-,-9999,-9999,-,-,WNW,290,17,9,metar_10
77,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618013000,20230618113000,-27.9396,153.1914,12.4,-,-9999,-9999,-9999,-,2.2,20,11,14.9,10.9,-9999,-9999,-9999,-,0,0,0,20230618113000,20230618013000,20230618090000,20230617230000,150,77,-,-,-9999,-9999,-,-,W,280,15,8,metar_10
78,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618012000,20230618112000,-27.9396,153.1914,12,-,-9999,-9999,-9999,-,2.6,22,12,15.1,10.2,-9999,-9999,-9999,-,0,0,0,20230618112000,20230618012000,20230618090000,20230617230000,140,72,-,-,-9999,-9999,-,-,WNW,290,17,9,metar_10
79,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618011000,20230618111000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,2.4,17,9,15.2,10.7,-9999,-9999,-9999,-,0,0,0,20230618111000,20230618011000,20230618090000,20230617230000,130,74,-,-,-9999,-9999,-,-,WNW,290,13,7,metar_10
80,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618010000,20230618110000,-27.9396,153.1914,12.9,-,-9999,-9999,-9999,-,2.3,19,10,15.1,10.8,-9999,-9999,-9999,-,0,0,0,20230618110000,20230618010000,20230618090000,20230617230000,120,75,-,-,-9999,-9999,-,-,WNW,290,13,7,metar_10
81,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618005000,20230618105000,-27.9396,153.1914,12.9,-,-9999,-9999,-9999,-,2.5,19,10,15.2,10.6,-9999,-9999,-9999,-,0,0,0,20230618105000,20230618005000,20230618090000,20230617230000,110,74,-,-,-9999,-9999,-,-,WNW,300,13,7,metar_10
82,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618004000,20230618104000,-27.9396,153.1914,12.5,-,-9999,-9999,-9999,-,2.6,19,10,15.2,10.4,-9999,-9999,-9999,-,0,0,0,20230618104000,20230618004000,20230618090000,20230617230000,100,73,-,-,-9999,-9999,-,-,WNW,300,15,8,metar_10
83,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618003000,20230618103000,-27.9396,153.1914,12.5,-,-9999,-9999,-9999,-,2.6,20,11,15.2,10.4,-9999,-9999,-9999,-,0,0,0,20230618103000,20230618003000,20230618090000,20230617230000,90,73,-,-,-9999,-9999,-,-,WNW,300,15,8,metar_10
84,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618002000,20230618102000,-27.9396,153.1914,12.4,-,-9999,-9999,-9999,-,2.8,22,12,15.2,10,-9999,-9999,-9999,-,0,0,0,20230618102000,20230618002000,20230618090000,20230617230000,80,71,-,-,-9999,-9999,-,-,WNW,300,15,8,metar_10
85,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618001000,20230618101000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,2.6,17,9,15.3,10.4,-9999,-9999,-9999,-,0,0,0,20230618101000,20230618001000,20230618090000,20230617230000,70,72,-,-,-9999,-9999,-,-,WNW,300,13,7,metar_10
86,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230618000000,20230618100000,-27.9396,153.1914,13.6,-,-9999,-9999,-9999,-,2.6,9,5,15.2,10.3,-9999,-9999,-9999,-,0,0,0,20230618100000,20230618000000,20230618090000,20230617230000,60,72,-,-,-9999,-9999,-,-,WNW,290,9,5,metar_10
87,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617235000,20230618095000,-27.9396,153.1914,13.7,-,-9999,-9999,-9999,-,2.5,11,6,14.9,10.3,-9999,-9999,-9999,-,0,0,0,20230618095000,20230617235000,20230618090000,20230617230000,50,74,-,-,-9999,-9999,-,-,W,280,7,4,metar_10
88,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617234000,20230618094000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,2.3,15,8,14.6,10.3,-9999,-9999,-9999,-,0,0,0,20230618094000,20230617234000,20230618090000,20230617230000,40,75,-,-,-9999,-9999,-,-,WNW,290,9,5,metar_10
89,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617233000,20230618093000,-27.9396,153.1914,13.4,-,-9999,-9999,-9999,-,2.1,9,5,14.5,10.7,-9999,-9999,-9999,-,0,0,0,20230618093000,20230617233000,20230618090000,20230617230000,30,78,-,-,-9999,-9999,-,-,WNW,290,7,4,metar_10
90,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617232000,20230618092000,-27.9396,153.1914,12.9,-,-9999,-9999,-9999,-,2,17,9,14.4,10.7,-9999,-9999,-9999,-,0,0,0,20230618092000,20230617232000,20230618090000,20230617230000,20,78,-,-,-9999,-9999,-,-,WNW,290,9,5,metar_10
91,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617231000,20230618091000,-27.9396,153.1914,12.8,-,-9999,-9999,-9999,-,2,13,7,14.3,10.5,-9999,-9999,-9999,-,0,0,0,20230618091000,20230617231000,20230618090000,20230617230000,10,78,-,-,-9999,-9999,-,-,WNW,300,9,5,metar_10
92,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617230000,20230618090000,-27.9396,153.1914,12.5,-,-9999,-9999,-9999,-,2,15,8,14.1,10.3,-9999,-9999,-9999,-,0,0,0,20230618090000,20230617230000,20230617090000,20230616230000,1440,78,-,-,-9999,-9999,-,-,NW,310,9,5,metar_10
93,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617225000,20230618085000,-27.9396,153.1914,12.8,-,-9999,-9999,-9999,-,1.3,6,3,13.3,10.8,-9999,-9999,-9999,-,0,0,0,20230618085000,20230617225000,20230617090000,20230616230000,1430,85,-,-,-9999,-9999,-,-,WNW,300,4,2,metar_10
94,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617224000,20230618084000,-27.9396,153.1914,11.7,-,-9999,-9999,-9999,-,1.3,9,5,12.9,10.4,-9999,-9999,-9999,-,0,0,0,20230618084000,20230617224000,20230617090000,20230616230000,1420,85,-,-,-9999,-9999,-,-,WNW,290,7,4,metar_10
95,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617223000,20230618083000,-27.9396,153.1914,12.2,-,-9999,-9999,-9999,-,1.3,7,4,12.8,10.4,-9999,-9999,-9999,-,0,0,0,20230618083000,20230617223000,20230617090000,20230616230000,1410,85,-,-,-9999,-9999,-,-,WNW,290,4,2,metar_10
96,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617222000,20230618082000,-27.9396,153.1914,11.9,-,-9999,-9999,-9999,-,1.3,9,5,13,10.6,-9999,-9999,-9999,-,0,0,0,20230618082000,20230617222000,20230617090000,20230616230000,1400,85,-,-,-9999,-9999,-,-,WNW,300,7,4,metar_10
97,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617221000,20230618081000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,1.2,9,5,12.9,10.7,-9999,-9999,-9999,-,0,0,0,20230618081000,20230617221000,20230617090000,20230616230000,1390,86,-,-,-9999,-9999,-,-,NW,310,7,4,metar_10
98,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617220000,20230618080000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,1.2,9,5,12.9,10.7,-9999,-9999,-9999,-,0,0,0,20230618080000,20230617220000,20230617090000,20230616230000,1380,86,-,-,-9999,-9999,-,-,NW,310,7,4,metar_10
99,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617215000,20230618075000,-27.9396,153.1914,11.9,-,-9999,-9999,-9999,-,1.2,9,5,12.8,10.6,-9999,-9999,-9999,-,0,0,0,20230618075000,20230617215000,20230617090000,20230616230000,1370,86,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
100,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617214000,20230618074000,-27.9396,153.1914,11.7,-,-9999,-9999,-9999,-,1.1,7,4,12.6,10.6,-9999,-9999,-9999,-,0,0,0,20230618074000,20230617214000,20230617090000,20230616230000,1360,88,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
101,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617213000,20230618073000,-27.9396,153.1914,11.3,-,-9999,-9999,-9999,-,1,7,4,12.3,10.4,-9999,-9999,-9999,-,0,0,0,20230618073000,20230617213000,20230617090000,20230616230000,1350,88,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
102,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617212000,20230618072000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,1,6,3,12.1,10.2,-9999,-9999,-9999,-,0,0,0,20230618072000,20230617212000,20230617090000,20230616230000,1340,88,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
103,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617211000,20230618071000,-27.9396,153.1914,11.5,-,-9999,-9999,-9999,-,0.9,6,3,11.8,10.1,-9999,-9999,-9999,-,0,0,0,20230618071000,20230617211000,20230617090000,20230616230000,1330,89,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
104,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617210000,20230618070000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,1,4,2,11.8,9.9,-9999,-9999,-9999,-,0,0,0,20230618070000,20230617210000,20230617090000,20230616230000,1320,88,-,-,-9999,-9999,-,-,CALM,310,0,0,metar_10
105,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617205000,20230618065000,-27.9396,153.1914,11.5,-,-9999,-9999,-9999,-,1,6,3,11.9,9.9,-9999,-9999,-9999,-,0,0,0,20230618065000,20230617205000,20230617090000,20230616230000,1310,87,-,-,-9999,-9999,-,-,WNW,300,2,1,metar_10
106,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617204000,20230618064000,-27.9396,153.1914,11.1,-,-9999,-9999,-9999,-,0.9,6,3,11.5,9.8,-9999,-9999,-9999,-,0,0,0,20230618064000,20230617204000,20230617090000,20230616230000,1300,89,-,-,-9999,-9999,-,-,WNW,300,2,1,metar_10
107,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617203000,20230618063000,-27.9396,153.1914,10.7,-,-9999,-9999,-9999,-,0.9,4,2,11.2,9.5,-9999,-9999,-9999,-,0,0,0,20230618063000,20230617203000,20230617090000,20230616230000,1290,89,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
108,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617202000,20230618062000,-27.9396,153.1914,11.2,-,-9999,-9999,-9999,-,0.9,0,0,11.3,9.5,-9999,-9999,-9999,-,0,0,0,20230618062000,20230617202000,20230617090000,20230616230000,1280,89,-,-,-9999,-9999,-,-,CALM,310,0,0,metar_10
109,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617201000,20230618061000,-27.9396,153.1914,11.1,-,-9999,-9999,-9999,-,0.9,0,0,11.2,9.5,-9999,-9999,-9999,-,0,0,0,20230618061000,20230617201000,20230617090000,20230616230000,1270,89,-,-,-9999,-9999,-,-,CALM,310,0,0,metar_10
110,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617200000,20230618060000,-27.9396,153.1914,11.1,-,-9999,-9999,-9999,-,0.7,0,0,11.1,9.7,-9999,-9999,-9999,-,0,0,0,20230618060000,20230617200000,20230617090000,20230616230000,1260,91,-,-,-9999,-9999,-,-,CALM,310,0,0,metar_10
111,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617195000,20230618055000,-27.9396,153.1914,10.8,-,-9999,-9999,-9999,-,0.7,0,0,10.9,9.6,-9999,-9999,-9999,-,0,0,0,20230618055000,20230617195000,20230617090000,20230616230000,1250,92,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
112,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617194000,20230618054000,-27.9396,153.1914,11.1,-,-9999,-9999,-9999,-,0.7,0,0,11.1,9.8,-9999,-9999,-9999,-,0,0,0,20230618054000,20230617194000,20230617090000,20230616230000,1240,92,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
113,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617193000,20230618053000,-27.9396,153.1914,11,-,-9999,-9999,-9999,-,0.7,0,0,11,9.7,-9999,-9999,-9999,-,0,0,0,20230618053000,20230617193000,20230617090000,20230616230000,1230,92,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
114,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617192000,20230618052000,-27.9396,153.1914,10.9,-,-9999,-9999,-9999,-,0.6,0,0,10.9,9.7,-9999,-9999,-9999,-,0,0,0,20230618052000,20230617192000,20230617090000,20230616230000,1220,92,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
115,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617191000,20230618051000,-27.9396,153.1914,10.9,-,-9999,-9999,-9999,-,0.6,2,1,10.9,9.8,-9999,-9999,-9999,-,0,0,0,20230618051000,20230617191000,20230617090000,20230616230000,1210,93,-,-,-9999,-9999,-,-,CALM,330,0,0,metar_10
116,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617190000,20230618050000,-27.9396,153.1914,10.4,-,-9999,-9999,-9999,-,0.4,2,1,10.4,9.7,-9999,-9999,-9999,-,0,0,0,20230618050000,20230617190000,20230617090000,20230616230000,1200,95,-,-,-9999,-9999,-,-,CALM,330,0,0,metar_10
117,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230617185000,20230618045000,-27.9396,153.1914,10.1,-,-9999,-9999,-9999,-,0.2,4,2,10.1,9.7,-9999,-9999,-9999,-,0,0,0,20230618045000,20230617185000,20230617090000,20230616230000,1190,97,-,-,-9999,-9999,-,-,CALM,330,0,0,metar_10
